OPERAT_CARRIER_CD,Key,OPERAT_FLIGHT_NBR,SCHD_DEP_DT,SCHD_DEP_AIRPRT_IATA_CD,ARVL_AIRPRT_IATA_CD,SCHD_LEG_DEP_TMS,EST_LEG_DEP_TMS,ACTL_LEG_DEP_TMS,SCHD_LEG_ARVL_TMS,EST_LEG_ARVL_TMS,ACTL_LEG_ARVL_TMS,LAST_UPDT_TMS_LCL,CURR_STATUS_IND
AA,1001_2025-01-30_DFW,1001,2025-01-30,DFW,CUN,2025-01-30 09:37:00,2025-01-30 09:49:00,2025-01-30 09:55:00,2025-01-30 13:22:00,2025-01-30 13:34:00,,2025-01-30 04:13:08.066,N
AA,1001_2025-01-30_DFW,1001,2025-01-30,DFW,CUN,2025-01-30 09:37:00,2025-01-30 10:03:00,2025-01-30 09:55:00,2025-01-30 13:22:00,2025-01-30 14:18:00,,2025-01-30 09:23:40.394,N
AA,1001_2025-01-30_DFW,1001,2025-01-30,DFW,CUN,2025-01-30 09:37:00,2025-01-30 10:03:00,2025-01-30 09:55:00,2025-01-30 13:22:00,2025-01-30 13:44:00,2025-01-30 13:38:00,2025-01-30 12:40:02.295,Y
AA,1001_2025-01-31_DFW,1001,2025-01-31,DFW,CUN,2025-01-31 09:37:00,2025-01-31 10:07:00,2025-01-31 10:15:00,2025-01-31 13:22:00,2025-01-31 14:00:00,,2025-01-31 06:40:40.764,N
AA,1001_2025-01-31_DFW,1001,2025-01-31,DFW,CUN,2025-01-31 09:37:00,2025-01-31 10:12:00,2025-01-31 10:15:00,2025-01-31 13:22:00,2025-01-31 14:20:00,,2025-01-31 10:02:37.304,N
AA,1001_2025-01-31_DFW,1001,2025-01-31,DFW,CUN,2025-01-31 09:37:00,2025-01-31 10:12:00,2025-01-31 10:15:00,2025-01-31 13:22:00,2025-01-31 14:14:00,2025-01-31 14:08:00,2025-01-31 13:09:58.197,Y
AA,1001_2025-02-01_DFW,1001,2025-02-01,DFW,CUN,2025-02-01 09:37:00,2025-02-01 09:37:00,2025-02-01 09:30:00,2025-02-01 13:22:00,2025-02-01 13:10:00,2025-02-01 13:11:00,2025-02-01 12:13:17.242,Y
AA,1001_2025-02-02_DFW,1001,2025-02-02,DFW,CUN,2025-02-02 09:37:00,2025-02-02 09:37:00,2025-02-02 09:40:00,2025-02-02 13:22:00,2025-02-02 13:18:00,2025-02-02 13:13:00,2025-02-02 12:15:37.274,Y
AA,1001_2025-02-03_DFW,1001,2025-02-03,DFW,CUN,2025-02-03 09:37:00,2025-02-03 09:37:00,2025-02-03 09:27:00,2025-02-03 13:22:00,2025-02-03 13:02:00,2025-02-03 13:01:00,2025-02-03 12:03:45.096,Y
AA,1001_2025-02-04_DFW,1001,2025-02-04,DFW,CUN,2025-02-04 09:37:00,2025-02-04 09:37:00,2025-02-04 09:34:00,2025-02-04 13:22:00,2025-02-04 13:20:00,2025-02-04 13:17:00,2025-02-04 12:18:26.462,Y
AA,1001_2025-02-05_DFW,1001,2025-02-05,DFW,CUN,2025-02-05 09:37:00,2025-02-05 09:37:00,2025-02-05 09:35:00,2025-02-05 13:22:00,2025-02-05 13:09:00,2025-02-05 13:01:00,2025-02-05 12:03:44.686,Y
AA,1001_2025-02-06_DFW,1001,2025-02-06,DFW,CUN,2025-02-06 09:37:00,2025-02-06 09:57:00,2025-02-06 09:52:00,2025-02-06 13:22:00,2025-02-06 13:50:00,,2025-02-06 09:16:16.291,N
AA,1001_2025-02-06_DFW,1001,2025-02-06,DFW,CUN,2025-02-06 09:37:00,2025-02-06 09:57:00,2025-02-06 09:52:00,2025-02-06 13:22:00,2025-02-06 13:33:00,2025-02-06 13:27:00,2025-02-06 12:29:44.380,Y
AA,1001_2025-02-07_DFW,1001,2025-02-07,DFW,CUN,2025-02-07 09:37:00,2025-02-07 09:37:00,2025-02-07 09:32:00,2025-02-07 13:22:00,2025-02-07 13:14:00,2025-02-07 13:09:00,2025-02-07 12:13:20.228,Y
AA,1001_2025-02-08_DFW,1001,2025-02-08,DFW,CUN,2025-02-08 09:37:00,2025-02-08 09:45:00,2025-02-08 09:44:00,2025-02-08 13:22:00,2025-02-08 13:41:00,,2025-02-08 09:35:51.143,N
AA,1001_2025-02-08_DFW,1001,2025-02-08,DFW,CUN,2025-02-08 09:37:00,2025-02-08 09:45:00,2025-02-08 09:44:00,2025-02-08 13:22:00,2025-02-08 13:22:00,2025-02-08 13:16:00,2025-02-08 12:19:58.323,Y
AA,1001_2025-02-09_DFW,1001,2025-02-09,DFW,CUN,2025-02-09 09:37:00,2025-02-09 09:43:00,2025-02-09 09:42:00,2025-02-09 13:22:00,2025-02-09 13:40:00,,2025-02-09 09:40:25.606,N
AA,1001_2025-02-09_DFW,1001,2025-02-09,DFW,CUN,2025-02-09 09:37:00,2025-02-09 09:43:00,2025-02-09 09:42:00,2025-02-09 13:22:00,2025-02-09 13:23:00,2025-02-09 13:17:00,2025-02-09 12:18:51.124,Y
AA,1001_2025-02-10_DFW,1001,2025-02-10,DFW,CUN,2025-02-10 09:37:00,2025-02-10 09:37:00,2025-02-10 09:30:00,2025-02-10 13:22:00,2025-02-10 13:08:00,2025-02-10 13:04:00,2025-02-10 12:07:08.072,Y
AA,1001_2025-02-11_DFW,1001,2025-02-11,DFW,CUN,2025-02-11 09:37:00,2025-02-11 09:50:00,2025-02-11 09:46:00,2025-02-11 13:22:00,2025-02-11 13:57:00,,2025-02-11 08:51:46.284,N
AA,1001_2025-02-11_DFW,1001,2025-02-11,DFW,CUN,2025-02-11 09:37:00,2025-02-11 09:50:00,2025-02-11 09:46:00,2025-02-11 13:22:00,2025-02-11 13:39:00,2025-02-11 13:33:00,2025-02-11 12:35:42.744,Y
AA,1001_2025-02-12_DFW,1001,2025-02-12,DFW,CUN,2025-02-12 09:37:00,2025-02-12 09:57:00,2025-02-12 09:55:00,2025-02-12 13:22:00,2025-02-12 13:42:00,,2025-02-12 08:20:32.199,N
AA,1001_2025-02-12_DFW,1001,2025-02-12,DFW,CUN,2025-02-12 09:37:00,2025-02-12 09:57:00,2025-02-12 09:55:00,2025-02-12 13:22:00,2025-02-12 13:50:00,2025-02-12 13:44:00,2025-02-12 12:49:47.020,Y
AA,1001_2025-02-13_DFW,1001,2025-02-13,DFW,CUN,2025-02-13 09:30:00,2025-02-13 09:39:00,2025-02-13 09:39:00,2025-02-13 13:10:00,2025-02-13 14:01:00,,2025-02-13 09:29:22.647,N
AA,1001_2025-02-13_DFW,1001,2025-02-13,DFW,CUN,2025-02-13 09:30:00,2025-02-13 09:39:00,2025-02-13 09:39:00,2025-02-13 13:10:00,2025-02-13 13:49:00,2025-02-13 13:43:00,2025-02-13 12:47:18.497,Y
AA,1001_2025-02-14_DFW,1001,2025-02-14,DFW,CUN,2025-02-14 09:30:00,2025-02-14 09:30:00,2025-02-14 09:24:00,2025-02-14 13:15:00,2025-02-14 12:58:00,2025-02-14 12:53:00,2025-02-14 11:55:47.374,Y
AA,1001_2025-02-15_DFW,1001,2025-02-15,DFW,CUN,2025-02-15 09:30:00,2025-02-15 09:30:00,2025-02-15 09:23:00,2025-02-15 13:15:00,2025-02-15 13:37:00,2025-02-15 13:33:00,2025-02-15 12:35:24.155,Y
AA,1001_2025-02-16_DFW,1001,2025-02-16,DFW,CUN,2025-02-16 09:30:00,2025-02-16 09:30:00,2025-02-16 09:29:00,2025-02-16 13:15:00,2025-02-16 13:02:00,2025-02-16 12:56:00,2025-02-16 11:58:26.110,Y
AA,1001_2025-02-17_DFW,1001,2025-02-17,DFW,CUN,2025-02-17 09:30:00,2025-02-17 09:30:00,2025-02-17 09:25:00,2025-02-17 13:15:00,2025-02-17 13:01:00,2025-02-17 13:10:00,2025-02-17 12:12:18.186,Y
AA,1001_2025-02-18_DFW,1001,2025-02-18,DFW,CUN,2025-02-18 09:30:00,2025-02-18 09:30:00,2025-02-18 09:26:00,2025-02-18 13:15:00,2025-02-18 13:08:00,2025-02-18 13:03:00,2025-02-18 12:06:45.349,Y
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 09:49:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 13:39:00,,2025-02-19 08:47:11.016,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 10:09:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 14:08:00,,2025-02-19 09:59:17.018,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 10:25:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 14:24:00,,2025-02-19 10:15:59.414,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 10:40:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 14:35:00,,2025-02-19 10:32:38.115,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 10:50:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 14:45:00,,2025-02-19 10:51:02.010,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 11:05:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 14:51:00,,2025-02-19 10:57:32.272,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 11:30:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 15:16:00,,2025-02-19 11:13:56.678,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 11:50:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 15:35:00,,2025-02-19 11:38:30.089,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 12:10:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 16:06:00,,2025-02-19 11:58:27.150,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 12:30:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 16:26:00,,2025-02-19 12:17:20.669,N
AA,1001_2025-02-19_DFW,1001,2025-02-19,DFW,CUN,2025-02-19 09:30:00,2025-02-19 12:30:00,2025-02-19 12:19:00,2025-02-19 13:15:00,2025-02-19 16:46:00,2025-02-19 16:46:00,2025-02-19 15:48:44.347,Y
AA,1001_2025-02-20_DFW,1001,2025-02-20,DFW,CUN,2025-02-20 09:30:00,2025-02-20 09:30:00,2025-02-20 09:40:00,2025-02-20 13:15:00,2025-02-20 13:22:00,2025-02-20 13:19:00,2025-02-20 12:22:21.113,Y
AA,1001_2025-02-21_DFW,1001,2025-02-21,DFW,CUN,2025-02-21 09:30:00,2025-02-21 09:40:00,2025-02-21 09:48:00,2025-02-21 13:15:00,2025-02-21 13:30:00,,2025-02-21 09:41:06.176,N
AA,1001_2025-02-21_DFW,1001,2025-02-21,DFW,CUN,2025-02-21 09:30:00,2025-02-21 09:55:00,2025-02-21 09:48:00,2025-02-21 13:15:00,2025-02-21 13:45:00,,2025-02-21 09:46:42.315,N
AA,1001_2025-02-21_DFW,1001,2025-02-21,DFW,CUN,2025-02-21 09:30:00,2025-02-21 09:55:00,2025-02-21 09:48:00,2025-02-21 13:15:00,2025-02-21 13:28:00,2025-02-21 13:28:00,2025-02-21 12:31:11.210,Y
AA,1001_2025-02-22_DFW,1001,2025-02-22,DFW,CUN,2025-02-22 09:30:00,2025-02-22 09:58:00,2025-02-22 09:54:00,2025-02-22 13:15:00,2025-02-22 13:45:00,,2025-02-22 08:35:42.144,N
AA,1001_2025-02-22_DFW,1001,2025-02-22,DFW,CUN,2025-02-22 09:30:00,2025-02-22 09:58:00,2025-02-22 09:54:00,2025-02-22 13:15:00,2025-02-22 13:29:00,2025-02-22 13:32:00,2025-02-22 12:36:37.456,Y
AA,1001_2025-02-23_DFW,1001,2025-02-23,DFW,CUN,2025-02-23 09:30:00,2025-02-23 09:30:00,2025-02-23 09:26:00,2025-02-23 13:15:00,2025-02-23 13:19:00,2025-02-23 13:16:00,2025-02-23 12:18:42.158,Y
AA,1001_2025-02-24_DFW,1001,2025-02-24,DFW,CUN,2025-02-24 09:30:00,2025-02-24 09:30:00,2025-02-24 09:27:00,2025-02-24 13:15:00,2025-02-24 12:54:00,2025-02-24 13:14:00,2025-02-24 12:16:46.117,Y
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 09:45:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 13:34:00,,2025-02-25 09:37:42.531,N
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 10:05:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 14:03:00,,2025-02-25 09:48:59.600,N
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 10:20:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 14:18:00,,2025-02-25 10:11:22.576,N
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 10:35:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 14:29:00,,2025-02-25 10:26:13.383,N
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 10:45:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 14:39:00,,2025-02-25 10:42:41.833,N
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 10:45:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 14:19:00,2025-02-25 14:21:00,2025-02-25 13:25:10.394,Y
AA,1001_2025-02-25_DFW,1001,2025-02-25,DFW,CUN,2025-02-25 09:30:00,2025-02-25 11:00:00,2025-02-25 10:42:00,2025-02-25 13:15:00,2025-02-25 14:54:00,,2025-02-25 10:37:41.793,N
AA,1001_2025-02-26_DFW,1001,2025-02-26,DFW,CUN,2025-02-26 09:30:00,2025-02-26 09:30:00,2025-02-26 09:21:00,2025-02-26 13:15:00,2025-02-26 12:46:00,2025-02-26 12:41:00,2025-02-26 11:43:58.189,Y
AA,1001_2025-02-27_DFW,1001,2025-02-27,DFW,CUN,2025-02-27 09:30:00,2025-02-27 09:30:00,2025-02-27 09:29:00,2025-02-27 13:15:00,2025-02-27 13:05:00,2025-02-27 13:01:00,2025-02-27 12:04:30.320,Y
AA,1001_2025-02-28_DFW,1001,2025-02-28,DFW,CUN,2025-02-28 09:30:00,2025-02-28 09:35:00,2025-02-28 09:35:00,2025-02-28 13:10:00,2025-02-28 13:14:00,,2025-02-28 09:31:33.099,N
AA,1001_2025-02-28_DFW,1001,2025-02-28,DFW,CUN,2025-02-28 09:30:00,2025-02-28 09:35:00,2025-02-28 09:35:00,2025-02-28 13:10:00,2025-02-28 12:58:00,2025-02-28 12:55:00,2025-02-28 11:57:21.509,Y
AA,1001_2025-03-01_DFW,1001,2025-03-01,DFW,CUN,2025-03-01 09:30:00,2025-03-01 09:55:00,2025-03-01 10:15:00,2025-03-01 13:15:00,2025-03-01 13:40:00,,2025-03-01 09:21:34.177,N
AA,1001_2025-03-01_DFW,1001,2025-03-01,DFW,CUN,2025-03-01 09:30:00,2025-03-01 10:20:00,2025-03-01 10:15:00,2025-03-01 13:15:00,2025-03-01 14:14:00,,2025-03-01 09:36:59.804,N
AA,1001_2025-03-01_DFW,1001,2025-03-01,DFW,CUN,2025-03-01 09:30:00,2025-03-01 10:20:00,2025-03-01 10:15:00,2025-03-01 13:15:00,2025-03-01 13:52:00,2025-03-01 13:52:00,2025-03-01 12:53:22.039,Y
AA,1001_2025-03-02_DFW,1001,2025-03-02,DFW,CUN,2025-03-02 09:30:00,2025-03-02 09:38:00,2025-03-02 09:27:00,2025-03-02 13:15:00,2025-03-02 13:30:00,,2025-03-02 08:49:41.190,N
AA,1001_2025-03-02_DFW,1001,2025-03-02,DFW,CUN,2025-03-02 09:30:00,2025-03-02 09:38:00,2025-03-02 09:27:00,2025-03-02 13:15:00,2025-03-02 12:57:00,2025-03-02 12:56:00,2025-03-02 11:58:42.450,Y
AA,1001_2025-03-03_DFW,1001,2025-03-03,DFW,CUN,2025-03-03 09:30:00,2025-03-03 09:44:00,2025-03-03 10:01:00,2025-03-03 13:10:00,2025-03-03 13:24:00,,2025-03-03 08:35:54.419,N
AA,1001_2025-03-03_DFW,1001,2025-03-03,DFW,CUN,2025-03-03 09:30:00,2025-03-03 09:50:00,2025-03-03 10:01:00,2025-03-03 13:10:00,2025-03-03 13:30:00,,2025-03-03 09:00:34.255,N
AA,1001_2025-03-03_DFW,1001,2025-03-03,DFW,CUN,2025-03-03 09:30:00,2025-03-03 10:05:00,2025-03-03 10:01:00,2025-03-03 13:10:00,2025-03-03 13:54:00,,2025-03-03 09:49:34.672,N
AA,1001_2025-03-03_DFW,1001,2025-03-03,DFW,CUN,2025-03-03 09:30:00,2025-03-03 10:05:00,2025-03-03 10:01:00,2025-03-03 13:10:00,2025-03-03 13:25:00,2025-03-03 13:27:00,2025-03-03 12:31:34.231,Y
AA,1001_2025-03-04_DFW,1001,2025-03-04,DFW,CUN,2025-03-04 09:30:00,2025-03-04 09:30:00,2025-03-04 09:26:00,2025-03-04 13:15:00,2025-03-04 13:28:00,2025-03-04 13:24:00,2025-03-04 12:26:24.097,Y
AA,1001_2025-03-05_DFW,1001,2025-03-05,DFW,CUN,2025-03-05 09:30:00,2025-03-05 09:50:00,2025-03-05 10:15:00,2025-03-05 13:10:00,2025-03-05 13:32:00,,2025-03-05 09:23:59.234,N
AA,1001_2025-03-05_DFW,1001,2025-03-05,DFW,CUN,2025-03-05 09:30:00,2025-03-05 10:10:00,2025-03-05 10:15:00,2025-03-05 13:10:00,2025-03-05 14:01:00,,2025-03-05 09:41:43.667,N
AA,1001_2025-03-05_DFW,1001,2025-03-05,DFW,CUN,2025-03-05 09:30:00,2025-03-05 10:25:00,2025-03-05 10:15:00,2025-03-05 13:10:00,2025-03-05 14:16:00,,2025-03-05 10:02:09.529,N
AA,1001_2025-03-05_DFW,1001,2025-03-05,DFW,CUN,2025-03-05 09:30:00,2025-03-05 10:25:00,2025-03-05 10:15:00,2025-03-05 13:10:00,2025-03-05 13:46:00,2025-03-05 13:51:00,2025-03-05 12:53:05.759,Y
AA,1001_2025-03-06_DFW,1001,2025-03-06,DFW,CUN,2025-03-06 09:40:00,2025-03-06 09:55:00,2025-03-06 10:17:00,2025-03-06 13:20:00,2025-03-06 13:47:00,,2025-03-06 09:39:06.132,N
AA,1001_2025-03-06_DFW,1001,2025-03-06,DFW,CUN,2025-03-06 09:40:00,2025-03-06 10:10:00,2025-03-06 10:17:00,2025-03-06 13:20:00,2025-03-06 14:11:00,,2025-03-06 10:02:49.312,N
AA,1001_2025-03-06_DFW,1001,2025-03-06,DFW,CUN,2025-03-06 09:40:00,2025-03-06 10:20:00,2025-03-06 10:17:00,2025-03-06 13:20:00,2025-03-06 14:19:00,,2025-03-06 10:18:17.595,N
AA,1001_2025-03-06_DFW,1001,2025-03-06,DFW,CUN,2025-03-06 09:40:00,2025-03-06 10:20:00,2025-03-06 10:17:00,2025-03-06 13:20:00,2025-03-06 14:07:00,2025-03-06 14:08:00,2025-03-06 13:18:40.228,Y
AA,1001_2025-03-07_DFW,1001,2025-03-07,DFW,CUN,2025-03-07 09:40:00,2025-03-07 09:40:00,2025-03-07 09:38:00,2025-03-07 13:20:00,2025-03-07 13:16:00,2025-03-07 13:13:00,2025-03-07 12:15:18.170,Y
AA,1001_2025-03-08_DFW,1001,2025-03-08,DFW,CUN,2025-03-08 09:40:00,2025-03-08 09:40:00,2025-03-08 09:38:00,2025-03-08 13:20:00,2025-03-08 13:24:00,2025-03-08 13:20:00,2025-03-08 12:22:01.527,Y
AA,1001_2025-03-09_DFW,1001,2025-03-09,DFW,CUN,2025-03-09 09:35:00,2025-03-09 09:35:00,2025-03-09 09:32:00,2025-03-09 12:15:00,2025-03-09 12:14:00,2025-03-09 12:09:00,2025-03-09 11:12:43.325,Y
AA,1001_2025-03-09_DFW,1001,2025-03-09,DFW,CUN,2025-03-09 09:35:00,2025-03-09 09:35:00,2025-03-09 09:32:00,2025-03-09 12:15:00,2025-03-09 12:14:00,2025-03-09 12:09:00,2025-03-09 12:12:43.325,Y
AA,1001_2025-03-10_DFW,1001,2025-03-10,DFW,CUN,2025-03-10 09:32:00,2025-03-10 09:42:00,2025-03-10 09:46:00,2025-03-10 12:12:00,2025-03-10 12:25:00,,2025-03-10 09:30:05.098,N
AA,1001_2025-03-10_DFW,1001,2025-03-10,DFW,CUN,2025-03-10 09:32:00,2025-03-10 09:42:00,2025-03-10 09:46:00,2025-03-10 12:12:00,2025-03-10 12:13:00,2025-03-10 12:19:00,2025-03-10 12:21:48.070,Y
AA,1001_2025-03-11_DFW,1001,2025-03-11,DFW,CUN,2025-03-11 09:32:00,2025-03-11 09:32:00,2025-03-11 09:32:00,2025-03-11 12:12:00,2025-03-11 12:08:00,2025-03-11 12:08:00,2025-03-11 12:12:31.198,Y
AA,1001_2025-03-12_DFW,1001,2025-03-12,DFW,CUN,2025-03-12 09:32:00,2025-03-12 09:32:00,2025-03-12 09:29:00,2025-03-12 12:12:00,2025-03-12 11:56:00,2025-03-12 12:01:00,2025-03-12 12:04:05.084,Y
AA,1001_2025-03-13_DFW,1001,2025-03-13,DFW,CUN,2025-03-13 09:32:00,2025-03-13 09:32:00,2025-03-13 09:27:00,2025-03-13 12:12:00,2025-03-13 11:50:00,2025-03-13 11:52:00,2025-03-13 11:55:22.532,Y
AA,1001_2025-03-15_DFW,1001,2025-03-15,DFW,CUN,2025-03-15 09:32:00,2025-03-15 09:32:00,2025-03-15 09:31:00,2025-03-15 12:12:00,2025-03-15 13:10:00,2025-03-15 13:16:00,2025-03-15 13:26:06.355,Y
AA,1001_2025-03-16_DFW,1001,2025-03-16,DFW,CUN,2025-03-16 09:32:00,2025-03-16 09:32:00,2025-03-16 09:26:00,2025-03-16 12:12:00,2025-03-16 12:31:00,2025-03-16 12:44:00,2025-03-16 12:46:36.471,Y
AA,1001_2025-03-17_DFW,1001,2025-03-17,DFW,CUN,2025-03-17 09:32:00,2025-03-17 09:32:00,2025-03-17 09:24:00,2025-03-17 12:12:00,2025-03-17 11:57:00,2025-03-17 12:01:00,2025-03-17 12:02:42.012,Y
AA,1001_2025-03-18_DFW,1001,2025-03-18,DFW,CUN,2025-03-18 09:32:00,2025-03-18 10:00:00,2025-03-18 10:00:00,2025-03-18 12:12:00,2025-03-18 12:45:00,,2025-03-18 08:57:39.556,N
AA,1001_2025-03-18_DFW,1001,2025-03-18,DFW,CUN,2025-03-18 09:32:00,2025-03-18 10:00:00,2025-03-18 10:00:00,2025-03-18 12:12:00,2025-03-18 12:23:00,2025-03-18 12:20:00,2025-03-18 12:22:27.577,Y
AA,1001_2025-03-19_DFW,1001,2025-03-19,DFW,CUN,2025-03-19 09:32:00,2025-03-19 10:07:00,2025-03-19 10:36:00,2025-03-19 12:12:00,2025-03-19 12:56:00,,2025-03-19 05:55:08.290,N
AA,1001_2025-03-19_DFW,1001,2025-03-19,DFW,CUN,2025-03-19 09:32:00,2025-03-19 10:25:00,2025-03-19 10:36:00,2025-03-19 12:12:00,2025-03-19 13:25:00,,2025-03-19 09:00:09.319,N
AA,1001_2025-03-19_DFW,1001,2025-03-19,DFW,CUN,2025-03-19 09:32:00,2025-03-19 10:30:00,2025-03-19 10:36:00,2025-03-19 12:12:00,2025-03-19 13:30:00,,2025-03-19 09:43:47.112,N
AA,1001_2025-03-19_DFW,1001,2025-03-19,DFW,CUN,2025-03-19 09:32:00,2025-03-19 10:40:00,2025-03-19 10:36:00,2025-03-19 12:12:00,2025-03-19 13:36:00,,2025-03-19 10:34:33.205,N
AA,1001_2025-03-19_DFW,1001,2025-03-19,DFW,CUN,2025-03-19 09:32:00,2025-03-19 10:40:00,2025-03-19 10:36:00,2025-03-19 12:12:00,2025-03-19 13:12:00,2025-03-19 13:09:00,2025-03-19 13:14:01.205,Y
AA,1001_2025-03-20_DFW,1001,2025-03-20,DFW,CUN,2025-03-20 09:32:00,2025-03-20 09:32:00,2025-03-20 09:27:00,2025-03-20 12:12:00,2025-03-20 11:54:00,2025-03-20 12:07:00,2025-03-20 12:08:41.518,Y
AA,1001_2025-03-21_DFW,1001,2025-03-21,DFW,CUN,2025-03-21 09:32:00,2025-03-21 09:41:00,2025-03-21 09:54:00,2025-03-21 12:12:00,2025-03-21 12:21:00,,2025-03-21 07:36:01.652,N
AA,1001_2025-03-21_DFW,1001,2025-03-21,DFW,CUN,2025-03-21 09:32:00,2025-03-21 09:58:00,2025-03-21 09:54:00,2025-03-21 12:12:00,2025-03-21 12:52:00,,2025-03-21 08:57:02.515,N
AA,1001_2025-03-21_DFW,1001,2025-03-21,DFW,CUN,2025-03-21 09:32:00,2025-03-21 09:58:00,2025-03-21 09:54:00,2025-03-21 12:12:00,2025-03-21 12:24:00,2025-03-21 12:22:00,2025-03-21 12:23:57.168,Y
AA,1001_2025-03-22_DFW,1001,2025-03-22,DFW,CUN,2025-03-22 09:32:00,2025-03-22 09:49:00,2025-03-22 09:54:00,2025-03-22 12:12:00,2025-03-22 13:01:00,,2025-03-22 09:02:40.087,N
AA,1001_2025-03-22_DFW,1001,2025-03-22,DFW,CUN,2025-03-22 09:32:00,2025-03-22 09:49:00,2025-03-22 09:54:00,2025-03-22 12:12:00,2025-03-22 12:57:00,2025-03-22 13:02:00,2025-03-22 13:04:57.180,Y
AA,1001_2025-03-23_DFW,1001,2025-03-23,DFW,CUN,2025-03-23 09:32:00,2025-03-23 09:39:00,2025-03-23 09:46:00,2025-03-23 12:12:00,2025-03-23 12:29:00,,2025-03-23 08:13:13.440,N
AA,1001_2025-03-23_DFW,1001,2025-03-23,DFW,CUN,2025-03-23 09:32:00,2025-03-23 09:53:00,2025-03-23 09:46:00,2025-03-23 12:12:00,2025-03-23 12:43:00,,2025-03-23 08:58:32.121,N
AA,1001_2025-03-23_DFW,1001,2025-03-23,DFW,CUN,2025-03-23 09:32:00,2025-03-23 09:53:00,2025-03-23 09:46:00,2025-03-23 12:12:00,2025-03-23 12:22:00,2025-03-23 12:18:00,2025-03-23 12:21:50.106,Y
AA,1001_2025-03-24_DFW,1001,2025-03-24,DFW,CUN,2025-03-24 09:32:00,2025-03-24 09:32:00,2025-03-24 09:30:00,2025-03-24 12:12:00,2025-03-24 12:14:00,2025-03-24 12:13:00,2025-03-24 12:15:25.488,Y
AA,1001_2025-03-25_DFW,1001,2025-03-25,DFW,CUN,2025-03-25 09:32:00,2025-03-25 09:51:00,2025-03-25 09:48:00,2025-03-25 12:12:00,2025-03-25 12:36:00,,2025-03-25 08:52:05.018,N
AA,1001_2025-03-25_DFW,1001,2025-03-25,DFW,CUN,2025-03-25 09:32:00,2025-03-25 09:51:00,2025-03-25 09:48:00,2025-03-25 12:12:00,2025-03-25 12:19:00,2025-03-25 12:15:00,2025-03-25 12:17:56.333,Y
AA,1001_2025-03-26_DFW,1001,2025-03-26,DFW,CUN,2025-03-26 09:32:00,2025-03-26 09:44:00,2025-03-26 09:43:00,2025-03-26 12:12:00,2025-03-26 12:36:00,,2025-03-26 08:56:09.183,N
